county	year	crmrte	prbarr	prbconv	prbpris	avgsen	polpc	density	taxpc	west	central	urban	pctmin80	wcon	wtuc	wtrd	wfir	wser	wmfg	wfed	wsta	wloc	mix	pctymle	d82	d83	d84	d85	d86	d87	lcrmrte	lprbarr	lprbconv	lprbpris	lavgsen	lpolpc	ldensity	ltaxpc	lwcon	lwtuc	lwtrd	lwfir	lwser	lwmfg	lwfed	lwsta	lwloc	lmix	lpctymle	lpctmin
3	84	0.0136620998382568	0.194986000657082	0.885713994503021	0.5	8.01000022888184	0.00060889997985214	1.01544404029846	21.3955707550049	0	1	0	7.91631984710693	219.084701538086	340.659301757813	162.266494750977	263.647613525391	228.592193603516	255.220001220703	376.529998779297	288.049987792969	242.050003051758	0.0589970014989376	0.0854993015527725	0	0	1	0	0	0	-4.29312992095947	-1.63482701778412	-0.121361203491688	-0.6931471824646	2.08069109916687	-7.40385723114014	0.0153259998187423	3.06318402290344	5.38945913314819	5.83088302612305	5.08924007415771	5.57461404800415	5.43194007873535	5.54212617874146	5.93099784851074	5.66313409805298	5.48914384841919	-2.83026790618896	-2.45924711227417	2.06892609596252
3	85	0.0120345996692777	0.206897005438805	0.909090995788574	0.366667002439499	8.59000015258789	0.000641299993731081	1.03088796138763	24.0363693237305	0	1	0	7.91631984710693	2324.59790039063	338.723785400391	173.168106079102	250.156295776367	257.654998779297	262.059997558594	411.230010986328	312.799987792969	262.839996337891	0.0850339978933334	0.0848610028624535	0	0	0	1	0	0	-4.41997003555298	-1.57553398609161	-0.0953100994229317	-1.00330102443695	2.15059900283813	-7.35195112228394	0.0304205995053053	3.17956805229187	7.75130319595337	5.82518482208252	5.15426301956177	5.52208614349365	5.5516209602356	5.56857299804688	6.01915311813354	5.74556398391724	5.57154607772827	-2.46470403671265	-2.46674108505249	2.06892609596252
3	86	0.0129982000216842	0.156068995594978	1.03703999519348	0.392856985330582	6.03000020980835	0.000676200026646256	1.03474903106689	26.5995903015137	0	1	0	7.91631984710693	241.5458984375	336.810089111328	181.673202514648	260.756195068359	228.161697387695	279.380004882813	420.769989013672	334.720001220703	279.25	0.0516716986894608	0.083636999130249	0	0	0	0	1	0	-4.34294509887695	-1.85745704174042	0.0363705009222031	-0.934309720993042	1.79674696922302	-7.29900693893433	0.0341589003801346	3.28089594841003	5.48706007003784	5.81951904296875	5.20220899581909	5.56358623504639	5.43005514144897	5.63257312774658	6.04208612442017	5.81329393386841	5.63210678100586	-2.9628438949585	-2.48126888275146	2.06892609596252
3	87	0.0152532001957297	0.132028996944427	1.48148000240326	0.449999988079071	6.34999990463257	0.000745899975299835	1.0463320016861	26.8920803070068	0	1	0	7.91631984710693	255.102005004883	376.254211425781	196.010101318359	258.565002441406	192.307693481445	300.380004882813	409.829986572266	362.959991455078	301.470001220703	0.0302267000079155	0.0826068967580795	0	0	0	0	0	1	-4.1829662322998	-2.02473402023315	0.393041610717773	-0.798507809638977	1.84845495223999	-7.20094585418701	0.0452907010912895	3.29183197021484	5.54166412353516	5.93026494979858	5.27816581726074	5.55514717102051	5.2590970993042	5.70504903793335	6.01574182510376	5.8942928314209	5.70867109298706	-3.49903011322021	-2.49366211891174	2.06892609596252
5	81	0.00933719985187054	0.40659299492836	0.270269989967346	0.5	5.53000020980835	0.00082090002251789	0.412765890359879	18.6305999755859	1	0	0	3.16053009033203	147.929000854492	284.900299072266	143.513198852539	200.320495605469	158.227798461914	157.240005493164	318.959991455078	233.330001831055	191.979995727539	0.0833332985639572	0.073852501809597	0	0	0	0	0	0	-4.673752784729	-0.899942576885223	-1.30833399295807	-0.6931471824646	1.71018803119659	-7.10516977310181	-0.884874582290649	2.92480492591858	4.99673223495483	5.65213918685913	4.96642684936523	5.29991912841797	5.06403589248657	5.05777311325073	5.76506614685059	5.45245409011841	5.25739097595215	-2.48490691184998	-2.60568499565125	1.15074002742767
5	82	0.0123228998854756	0.379999995231628	0.736841976642609	0.392856985330582	9.69999980926514	0.00135549996048212	0.417021304368973	19.5225296020508	1	0	0	3.16053009033203	147.929000854492	343.406585693359	160.752593994141	213.675201416016	166.706405639648	164.619995117188	314.609985351563	247.589996337891	188.479995727539	0.0204082001000643	0.0737947002053261	1	0	0	0	0	0	-4.39629602432251	-0.967584013938904	-0.305381804704666	-0.934309720993042	2.27212595939636	-6.60357809066772	-0.874618113040924	2.9715690612793	4.99673223495483	5.83891487121582	5.0798659324646	5.36445713043213	5.11623382568359	5.10364007949829	5.75133419036865	5.51177406311035	5.23899221420288	-3.89181995391846	-2.60646796226501	1.15074002742767
5	83	0.0128063997253776	0.561905026435852	0.559321999549866	0.272727012634277	6.34000015258789	0.00134159997105598	0.417021304368973	19.2433490753174	1	0	0	3.16053009033203	169.683303833008	2109.18090820313	165.950805664063	196.232299804688	174.8251953125	178.169998168945	330.5	250.169998168945	202.070007324219	0.3125	0.0738741010427475	0	1	0	0	0	0	-4.35781002044678	-0.576422512531281	-0.581030011177063	-1.29928398132324	1.84687900543213	-6.61387014389038	-0.874618113040924	2.95716500282288	5.13393402099609	7.65405511856079	5.11169099807739	5.27929878234863	5.16378593444824	5.18273782730103	5.80060720443726	5.52214097976685	5.30861377716064	-1.16315102577209	-2.60539388656616	1.15074002742767
5	84	0.0138298999518156	0.666666984558105	0.447367995977402	0.41176500916481	5.71999979019165	0.0013345000334084	0.417021304368973	24.1539192199707	1	0	0	3.16053009033203	183.946502685547	328.330200195313	167.224105834961	209.03010559082	180.995498657227	192.169998168945	340.429992675781	259.489990234375	210.559997558594	0.16326530277729	0.0738630965352058	0	0	1	0	0	0	-4.28092193603516	-0.405464589595795	-0.804373681545258	-0.88730251789093	1.74396896362305	-6.61922121047974	-0.874618113040924	3.1844470500946	5.21464490890503	5.79402017593384	5.11933517456055	5.34247779846191	5.19847202301025	5.25837993621826	5.83021020889282	5.55871820449829	5.34977102279663	-1.81237900257111	-2.60554194450378	1.15074002742767
5	85	0.0124752996489406	0.603959977626801	0.180327996611595	0.545454978942871	10.039999961853	0.00148219999391586	0.412765890359879	27.5036792755127	1	0	0	3.16053009033203	204.917999267578	254.52490234375	200.156997680664	218.531494140625	190.625701904297	192.600006103516	373.059997558594	277.239990234375	242.610000610352	0.278481006622314	0.0736429989337921	0	0	0	1	0	0	-4.38400506973267	-0.504247426986694	-1.71297800540924	-0.606135010719299	2.30657696723938	-6.51422119140625	-0.884874582290649	3.31432008743286	5.32260990142822	5.53939914703369	5.29910182952881	5.38692998886108	5.25031185150146	5.26061487197876	5.92173910140991	5.62488412857056	5.491455078125	-1.27840495109558	-2.60852599143982	1.15074002742767
5	86	0.0142385000362992	0.695652008056641	0.270832985639572	0.269230991601944	5.11999988555908	0.00113500002771616	0.412765890359879	43.6062202453613	1	0	0	3.16053009033203	212.201599121094	302.197814941406	215.416000366211	240.38459777832	196.350204467773	216.690002441406	383.779998779297	399.690002441406	267.170013427734	0.40816330909729	0.0728169977664948	0	0	0	0	1	0	-4.25180578231812	-0.362905710935593	-1.30625295639038	-1.31218600273132	1.63315403461456	-6.78115797042847	-0.884874582290649	3.77519989013672	5.35753679275513	5.71108198165894	5.37257099151611	5.48224020004272	5.27990007400513	5.37846803665161	5.95006895065308	5.99068880081177	5.5878849029541	-0.896088004112244	-2.61980605125427	1.15074002742767
5	87	0.0129602998495102	0.444444000720978	0.267856985330582	0.600000023841858	6.76000022888184	0.0012342999689281	0.412765890359879	34.8160514831543	1	0	0	3.16053009033203	226.947006225586	372.208404541016	229.320907592773	305.944091796875	209.697204589844	237.649993896484	358.980010986328	331.529998779297	281.369995117188	0.465116292238235	0.0721153989434242	0	0	0	0	0	1	-4.34586381912231	-0.810931205749512	-1.31730198860168	-0.510825574398041	1.91102302074432	-6.69724321365356	-0.884874582290649	3.55007910728455	5.42471599578857	5.9194540977478	5.43512201309204	5.72340297698975	5.34566497802734	5.4707989692688	5.88326692581177	5.80371809005737	5.63966989517212	-0.765467822551727	-2.62948799133301	1.15074002742767
7	81	0.0219158995896578	0.431095004081726	0.627049028873444	0.431373000144959	6	0.0014326999662444	0.482176393270493	38.2447319030762	0	1	0	47.9160995483398	284.580902099609	307.377014160156	174.245697021484	207.100601196289	208.463592529297	215.570007324219	348.269989013672	206.070007324219	208.75	0.32863849401474	0.0836377963423729	0	0	0	0	0	0	-3.82054305076599	-0.84142678976059	-0.466730505228043	-0.840782105922699	1.79175901412964	-6.54822301864624	-0.729445278644562	3.64400601387024	5.6510181427002	5.72807502746582	5.16046619415283	5.3332052230835	5.3397650718689	5.37328577041626	5.85297822952271	5.32821607589722	5.34113693237305	-1.11279702186584	-2.48126006126404	3.86945199966431
7	82	0.0173806995153427	0.612335026264191	0.582733988761902	0.370370000600815	6.1100001335144	0.00141649995930493	0.487804889678955	55.9851608276367	0	1	0	47.9160995483398	308.417999267578	326.175598144531	181.708099365234	212.104095458984	239.671295166016	219.559997558594	355.160003662109	226.520004272461	230.820007324219	0.247252702713013	0.082177497446537	1	0	0	0	0	0	-4.05239486694336	-0.490475714206696	-0.540024518966675	-0.993252813816071	1.80992698669434	-6.55957984924316	-0.717839777469635	4.02508687973022	5.73145580291748	5.78743600845337	5.20240116119385	5.35707712173462	5.47926902770996	5.39162492752075	5.87256908416748	5.42283296585083	5.44163799285889	-1.39734399318695	-2.49887299537659	3.86945199966431
7	83	0.0242110006511211	0.41940501332283	0.787312984466553	0.236966997385025	6.36999988555908	0.0014398000203073	0.489681005477905	44.003791809082	0	1	0	47.9160995483398	275.851196289063	575.568786621094	187.241195678711	242.16520690918	245.261993408203	231.089996337891	367.799987792969	234.729995727539	240.470001220703	0.207939505577087	0.0806452035903931	0	1	0	0	0	0	-3.72094798088074	-0.868918180465698	-0.239129394292831	-1.43983399868011	1.8515989780426	-6.54326486587524	-0.71400111913681	3.78427600860596	5.61986207962036	6.35535907745361	5.23239803314209	5.48962020874023	5.50232696533203	5.4428071975708	5.90753889083862	5.45843601226807	5.48259496688843	-1.57050800323486	-2.51769709587097	3.86945199966431
7	84	0.0223434008657932	0.412458002567291	0.497958987951279	0.442622989416122	8.77000045776367	0.00150460004806519	0.491557210683823	39.4732513427734	0	1	0	47.9160995483398	297.766815185547	376.403015136719	187.768203735352	255.275695800781	267.379699707031	247.550003051758	365.410003662109	252.210006713867	243.929992675781	0.237499997019768	0.0790600031614304	0	0	1	0	0	0	-3.80122399330139	-0.885620892047882	-0.697237610816956	-0.81503689289093	2.17133688926697	-6.49922180175781	-0.710176885128021	3.67562294006348	5.69631099700928	5.93065977096558	5.2352089881897	5.54234409332275	5.5886697769165	5.51161193847656	5.90102005004883	5.5302619934082	5.49688100814819	-1.43758797645569	-2.53754806518555	3.86945199966431
7	85	0.0245848000049591	0.380654990673065	0.381148010492325	0.483871012926102	11.3599996566772	0.0015341000398621	0.493433386087418	47.0090408325195	0	1	0	47.9160995483398	291.191497802734	358.644592285156	196.356292724609	268.336303710938	279.720306396484	253.550003051758	392.049987792969	277.010009765625	260.929992675781	0.225621402263641	0.0774561986327171	0	0	0	1	0	0	-3.70562696456909	-0.965861916542053	-0.964567482471466	-0.725936889648438	2.43009805679321	-6.47977876663208	-0.706367373466492	3.85033988952637	5.67398118972778	5.88233184814453	5.27993106842041	5.59224081039429	5.63379001617432	5.53556108474731	5.9713888168335	5.62405300140381	5.56425189971924	-1.48889696598053	-2.55804300308228	3.86945199966431
7	86	0.0241280999034643	0.308057010173798	0.615384995937347	0.483332991600037	8.9399995803833	0.00141030002851039	0.493433386087418	38.9076309204102	0	1	0	47.9160995483398	353.218200683594	365.497100830078	197.036605834961	290.885589599609	259.615386962891	275.950012207031	392.359985351563	331.410003662109	276.149993896484	0.329831898212433	0.0754904001951218	0	0	0	0	1	0	-3.72437810897827	-1.17746996879578	-0.485507190227509	-0.72704941034317	2.19053602218628	-6.56393098831177	-0.706367373466492	3.66119003295898	5.8670859336853	5.90125799179077	5.28339004516602	5.67292976379395	5.55920076370239	5.62022018432617	5.97217988967896	5.8033561706543	5.62094402313232	-1.1091719865799	-2.58375000953674	3.86945199966431
7	87	0.0267532002180815	0.364760011434555	0.525424003601074	0.435483992099762	7.1399998664856	0.00152990000788122	0.491557210683823	42.9475898742676	0	1	0	47.9160995483398	375.234497070313	397.690093994141	191.171997070313	281.065093994141	256.721405029297	281.799987792969	412.149993896484	328.269989013672	299.029998779297	0.273622006177902	0.0735372975468636	0	0	0	0	0	1	-3.62110090255737	-1.00851595401764	-0.643549680709839	-0.831297218799591	1.9657130241394	-6.4825267791748	-0.710176885128021	3.75997996330261	5.92755079269409	5.98567295074463	5.253173828125	5.63858699798584	5.54799222946167	5.64119815826416	6.02138805389404	5.79383707046509	5.70054388046265	-1.2960079908371	-2.60996294021606	3.86945199966431
9	81	0.00751780020073056	0.631578981876373	0.555555999279022	0.383332997560501	7.03999996185303	0.000835300015751272	0.530516386032104	16.8532104492188	1	0	0	1.79619002342224	195.936096191406	274.725311279297	152.735397338867	209.03010559082	178.778503417969	202.039993286133	270.570007324219	234.75	223.570007324219	0.0891719982028008	0.0790579989552498	0	0	0	0	0	0	-4.89048099517822	-0.459532290697098	-0.58778578042984	-0.958851218223572	1.95160794258118	-7.08770799636841	-0.633904278278351	2.82454109191895	5.27778911590576	5.61577177047729	5.0287070274353	5.34247779846191	5.18614816665649	5.30846500396729	5.60053110122681	5.45852088928223	5.40972518920898	-2.41718888282776	-2.53757309913635	0.585667788982391
9	82	0.00873680040240288	0.56716400384903	0.640350997447968	0.356164008378983	9.94999980926514	0.000738899980206043	0.535211324691772	17.2036590576172	1	0	0	1.79619002342224	395.927612304688	28.8577003479004	149.32600402832	235.042694091797	180.570602416992	204.660003662109	287.119995117188	270.160003662109	218.160003662109	0.369863003492355	0.0778554007411003	1	0	0	0	0	0	-4.74020576477051	-0.567106783390045	-0.445738792419434	-1.03236401081085	2.29757308959961	-7.21029376983643	-0.625093698501587	2.84512209892273	5.98123121261597	3.36237692832947	5.00613212585449	5.45976686477661	5.19612216949463	5.32135009765625	5.65990018844604	5.5990138053894	5.38522911071777	-0.994622588157654	-2.55290198326111	0.585667788982391
9	83	0.013680400326848	0.377357989549637	0.524999976158142	0.428570985794067	7.15999984741211	0.000860399974044412	0.539906084537506	17.9751396179199	1	0	0	1.79619002342224	216.159805297852	1035.50305175781	152.682907104492	255.102005004883	184.826599121094	235.729995727539	316.5	273.470001220703	243.479995727539	0.0853241980075836	0.0764919966459274	0	1	0	0	0	0	-4.29179096221924	-0.974560976028442	-0.644357085227966	-0.847298920154572	1.96851003170013	-7.05811309814453	-0.616360127925873	2.88898992538452	5.37601804733276	6.94264316558838	5.02836322784424	5.54166412353516	5.21941804885864	5.46268701553345	5.75732278823853	5.61119222640991	5.49503517150879	-2.46129703521729	-2.57056903839111	0.585667788982391
9	84	0.014326199889183	0.410180002450943	0.664233982563019	0.395604014396667	10.6000003814697	0.000900699989870191	0.544601023197174	22.2465896606445	1	0	0	1.79619002342224	223.880599975586	310.558990478516	177.806900024414	261.389099121094	208.025100708008	245.880004882813	318.890014648438	291.720001220703	262.940002441406	0.0844155997037888	0.0752817988395691	0	0	1	0	0	0	-4.24566507339478	-0.891159176826477	-0.409120798110962	-0.927341520786285	2.36085391044617	-7.01228284835815	-0.607702016830444	3.10218906402588	5.41111278533936	5.73837423324585	5.18069791793823	5.56600999832153	5.33765888214111	5.50484418869019	5.7648458480835	5.67579507827759	5.57192611694336	-2.47200298309326	-2.5865170955658	0.585667788982391
9	85	0.0133173000067472	0.393548011779785	0.622950971126556	0.407894998788834	9.22999954223633	0.000902100000530481	0.549295783042908	25.1732902526855	1	0	0	1.79619002342224	256.410186767578	313.545196533203	194.708206176758	277.366912841797	216.076095581055	265.989990234375	348.600006103516	316.619995117188	296.989990234375	0.0915492996573448	0.073936402797699	0	0	0	1	0	0	-4.31869077682495	-0.932552218437195	-0.473287492990494	-0.896745502948761	2.22245907783508	-7.01074123382568	-0.599118173122406	3.22578406333923	5.5467791557312	5.74794292449951	5.27150201797485	5.62534093856812	5.37562990188599	5.58345890045166	5.8539252281189	5.7577018737793	5.69369792938232	-2.39087796211243	-2.60454893112183	0.585667788982391
9	86	0.0114417001605034	0.462686985731125	0.596773982048035	0.445946007966995	6.73000001907349	0.000853899982757866	0.544601023197174	27.2845897674561	1	0	0	1.79619002342224	265.455413818359	313.545196533203	202.16960144043	298.730407714844	219.780197143555	277.149993896484	365.109985351563	337.480010986328	313.600006103516	0.0634920969605446	0.0723176971077919	0	0	0	0	1	0	-4.47048997879028	-0.770704507827759	-0.516216814517975	-0.80755740404129	1.90657496452332	-7.06574296951294	-0.607702016830444	3.30632209777832	5.5814471244812	5.74794292449951	5.30910682678223	5.69954204559326	5.39262819290161	5.62455892562866	5.90019798278809	5.8215069770813	5.74811792373657	-2.75683999061584	-2.62668609619141	0.585667788982391
9	87	0.010623199865222	0.518218994140625	0.476563006639481	0.442622989416122	8.22000026702881	0.000860199972521514	0.546948373317719	28.0547409057617	1	0	0	1.79619002342224	292.307708740234	377.312591552734	206.821502685547	289.3125	215.193298339844	290.890014648438	377.350006103516	367.230010986328	342.820007324219	0.0600857995450497	0.0706975981593132	0	0	0	0	0	1	-4.54471492767334	-0.657357275485992	-0.741155326366425	-0.81503689289093	2.10657000541687	-7.05836915969849	-0.603400886058807	3.33415699005127	5.67780685424805	5.93307399749756	5.33185577392578	5.66750717163086	5.37153720855713	5.67294502258301	5.93317317962646	5.90598821640015	5.8372049331665	-2.8119809627533	-2.64934396743774	0.585667788982391
11	81	0.0188471991568804	0.36965000629425	0.557895004749298	0.226414993405342	9.93000030517578	0.00190669996663928	0.591093122959137	22.321439743042	1	0	0	1.54069995880127	199.237701416016	315.504791259766	150.58349609375	195.3125	176.539199829102	187.199996948242	266.619995117188	227.690002441406	209.270004272461	0.184331804513931	0.106333397328854	0	0	0	0	0	0	-3.97139096260071	-0.995198726654053	-0.583584487438202	-1.48538601398468	2.29556107521057	-6.26237106323242	-0.525781691074371	3.10554790496826	5.29449796676636	5.75417423248291	5.01451778411865	5.27460098266602	5.17354202270508	5.23217821121216	5.58582401275635	5.42798519134521	5.34362506866455	-1.69101798534393	-2.24117493629456	0.432236790657043
11	82	0.0198535993695259	0.425855994224548	0.196428999304771	0.363635987043381	4.32000017166138	0.00135879998560995	0.595141708850861	22.8807106018066	1	0	0	1.54069995880127	215.960494995117	320.512786865234	158.700500488281	205.27229309082	197.668197631836	173.320007324219	290.170013427734	247.690002441406	225.779998779297	0.276699006557465	0.104968599975109	1	0	0	0	0	0	-3.91936993598938	-0.853654026985168	-1.62745404243469	-1.01160204410553	1.46325504779816	-6.6011528968811	-0.518955707550049	3.13029408454895	5.37509489059448	5.76992177963257	5.06701898574829	5.32433700561523	5.28659009933472	5.15513896942139	5.67046689987183	5.51217794418335	5.41956090927124	-1.28482496738434	-2.25409388542175	0.432236790657043
11	83	0.019166799262166	0.354243993759155	0.354167014360428	0.323529005050659	13.4399995803833	0.00198030006140471	0.599190294742584	24.6518001556396	1	0	0	1.54069995880127	213.052307128906	915.750915527344	169.185699462891	177.675598144531	203.791198730469	199.880004882813	325.859985351563	239.669998168945	227.940002441406	0.115226298570633	0.103802897036076	0	1	0	0	0	0	-3.95457601547241	-1.03776895999908	-1.03798699378967	-1.12846601009369	2.59823489189148	-6.22448682785034	-0.512175977230072	3.2048499584198	5.36153697967529	6.81974506378174	5.13099718093872	5.17995882034302	5.31709623336792	5.29771709442139	5.78646802902222	5.4792628288269	5.42908191680908	-2.16085696220398	-2.26526093482971	0.432236790657043
11	84	0.0168041996657848	0.446429014205933	0.209999993443489	0.380952000617981	7.15999984741211	0.00255060009658337	0.607287526130676	29.7309703826904	1	0	0	1.54069995880127	230.970092773438	360.576904296875	169.390197753906	241.758193969727	209.160903930664	212.339996337891	340.769989013672	257.890014648438	227.539993286133	0.0516432002186775	0.10246480256319	0	0	1	0	0	0	-4.08612585067749	-0.806474924087524	-1.56064796447754	-0.965081870555878	1.96851003170013	-5.97141122817993	-0.498753011226654	3.39218902587891	5.44228792190552	5.88770484924316	5.13220500946045	5.48793792724609	5.34310388565063	5.35818910598755	5.83120822906494	5.55253314971924	5.42732620239258	-2.96339702606201	-2.278235912323	0.432236790657043
